72765,291103159003,남문로,Nammun-ro,3,광주광역시,Gwangju,동구,Dong-gu,월남동,Wollam-dong,1,123.0,0,,,,
72766,291103159003,남문로,Nammun-ro,4,광주광역시,Gwangju,동구,Dong-gu,선교동,Seongyo-dong,1,124.0,0,,,,
72767,291103159003,남문로,Nammun-ro,5,광주광역시,Gwangju,동구,Dong-gu,내남동,Naenam-dong,1,125.0,0,,,,
72768,291103159003,남문로,Nammun-ro,6,광주광역시,Gwangju,동구,Dong-gu,용산동,Yongsan-dong,1,126.0,0,,,,
72769,291103159004,동계로,Donggye-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72770,291103159004,동계로,Donggye-ro,1,광주광역시,Gwangju,동구,Dong-gu,동명동,Dongmyeong-dong,1,108.0,0,,,,
72771,291103159004,동계로,Donggye-ro,2,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
72772,291103159005,동명로,Dongmyeong-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72773,291103159005,동명로,Dongmyeong-ro,1,광주광역시,Gwangju,동구,Dong-gu,장동,Jang-dong,1,107.0,0,,,,
72774,291103159005,동명로,Dongmyeong-ro,2,광주광역시,Gwangju,동구,Dong-gu,동명동,Dongmyeong-dong,1,108.0,0,,,,
72775,291103159005,동명로,Dongmyeong-ro,3,광주광역시,Gwangju,동구,Dong-gu,지산동,Jisan-dong,1,111.0,0,,,,
72776,291103159006,문화전당로,Munhwajeondang-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72777,291103159006,문화전당로,Munhwajeondang-ro,1,광주광역시,Gwangju,동구,Dong-gu,남동,Nam-dong,1,112.0,0,,,,
72778,291103159006,문화전당로,Munhwajeondang-ro,2,광주광역시,Gwangju,동구,Dong-gu,광산동,Gwangsan-dong,1,113.0,0,,,,
72779,291103159007,서남로,Seonam-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72780,291103159007,서남로,Seonam-ro,1,광주광역시,Gwangju,동구,Dong-gu,서석동,Seoseok-dong,1,118.0,0,,,,
72781,291103159008,서석로,Seoseok-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72782,291103159008,서석로,Seoseok-ro,1,광주광역시,Gwangju,동구,Dong-gu,대의동,Daeui-dong,1,105.0,0,,,,
72783,291103159008,서석로,Seoseok-ro,2,광주광역시,Gwangju,동구,Dong-gu,광산동,Gwangsan-dong,1,113.0,0,,,,
72784,291103159008,서석로,Seoseok-ro,3,광주광역시,Gwangju,동구,Dong-gu,불로동,Bullo-dong,1,116.0,0,,,,
72785,291103159008,서석로,Seoseok-ro,4,광주광역시,Gwangju,동구,Dong-gu,황금동,Hwanggeum-dong,1,117.0,0,,,,
72786,291103159008,서석로,Seoseok-ro,5,광주광역시,Gwangju,동구,Dong-gu,충장로1가,Chungjangno 1(il)-ga,1,127.0,0,,,,
72787,291103159008,서석로,Seoseok-ro,6,광주광역시,Gwangju,동구,Dong-gu,금남로1가,Geumnamno 1(il)-ga,1,131.0,0,,,,
72788,291103159009,선교로,Seongyo-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72789,291103159009,선교로,Seongyo-ro,1,광주광역시,Gwangju,동구,Dong-gu,용연동,Yongyeon-dong,1,120.0,0,,,,
72790,291103159009,선교로,Seongyo-ro,2,광주광역시,Gwangju,동구,Dong-gu,선교동,Seongyo-dong,1,124.0,0,,,,
72791,291103159010,의재로,Uijae-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72792,291103159010,의재로,Uijae-ro,1,광주광역시,Gwangju,동구,Dong-gu,소태동,Sotae-dong,1,119.0,0,,,,
72793,291103159010,의재로,Uijae-ro,2,광주광역시,Gwangju,동구,Dong-gu,운림동,Ullim-dong,1,121.0,0,,,,
72794,291103159010,의재로,Uijae-ro,3,광주광역시,Gwangju,동구,Dong-gu,학동,Hak-dong,1,122.0,0,,,,
72795,291103159011,장동로,Jangdong-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72796,291103159011,장동로,Jangdong-ro,1,광주광역시,Gwangju,동구,Dong-gu,장동,Jang-dong,1,107.0,0,,,,
72797,291103159011,장동로,Jangdong-ro,2,광주광역시,Gwangju,동구,Dong-gu,동명동,Dongmyeong-dong,1,108.0,0,,,,
72798,291103159012,준법로,Junbeop-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72799,291103159012,준법로,Junbeop-ro,1,광주광역시,Gwangju,동구,Dong-gu,지산동,Jisan-dong,1,111.0,0,,,,
